2026-04-12T17:05:56.194391+0530 | INFO | Smoke detected
2026-04-12T17:05:56.195560+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.195648+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12267118481766504}]}
2026-04-12T17:05:56.202392+0530 | DEBUG | Frame 43 processed at 39.80 FPS
2026-04-12T17:05:56.219425+0530 | INFO | Smoke detected
2026-04-12T17:05:56.220651+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.220764+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12267118481766504}]}
2026-04-12T17:05:56.227742+0530 | DEBUG | Frame 44 processed at 40.25 FPS
2026-04-12T17:05:56.244867+0530 | INFO | Smoke detected
2026-04-12T17:05:56.246026+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.246113+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12267118481766504}]}
2026-04-12T17:05:56.252802+0530 | DEBUG | Frame 45 processed at 40.85 FPS
2026-04-12T17:05:56.269683+0530 | INFO | Smoke detected
2026-04-12T17:05:56.270809+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.270895+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12267118481766504}]}
2026-04-12T17:05:56.277623+0530 | DEBUG | Frame 46 processed at 41.06 FPS
2026-04-12T17:05:56.295259+0530 | INFO | Smoke detected
2026-04-12T17:05:56.296416+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.296508+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12204405550324655}]}
2026-04-12T17:05:56.303317+0530 | DEBUG | Frame 47 processed at 39.97 FPS
2026-04-12T17:05:56.320250+0530 | INFO | Smoke detected
2026-04-12T17:05:56.321399+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.321490+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12267118481766504}]}
2026-04-12T17:05:56.330354+0530 | DEBUG | Frame 48 processed at 37.65 FPS
2026-04-12T17:05:56.347787+0530 | INFO | Smoke detected
2026-04-12T17:05:56.348972+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.349055+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12204405550324655}]}
2026-04-12T17:05:56.354580+0530 | INFO | Finished recording clip
2026-04-12T17:05:56.356519+0530 | DEBUG | Frame 49 processed at 39.05 FPS
2026-04-12T17:05:56.373608+0530 | INFO | Smoke detected
2026-04-12T17:05:56.374765+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.374851+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12267118481766504}]}
2026-04-12T17:05:56.378645+0530 | DEBUG | Frame 50 processed at 46.16 FPS
2026-04-12T17:05:56.395632+0530 | INFO | Smoke detected
2026-04-12T17:05:56.396768+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.396855+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12267118481766504}]}
2026-04-12T17:05:56.399911+0530 | DEBUG | Frame 51 processed at 48.08 FPS
2026-04-12T17:05:56.416624+0530 | INFO | Smoke detected
2026-04-12T17:05:56.417754+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.417836+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12437715746753206}]}
2026-04-12T17:05:56.420311+0530 | DEBUG | Frame 52 processed at 50.02 FPS
2026-04-12T17:05:56.437876+0530 | INFO | Smoke detected
2026-04-12T17:05:56.439101+0530 | INFO | No fire detected (HSV fallback)
